count, x_min, x_ratio, y_min, y_max, x_diff_std, x_diff_max, x_diff_min, x_diff_skew, y_diff_mean,y_diff_std, x_back_num, DisPoint, Disx_forlat, t_diff_mean, t_diff_min, t_diff_std, duration_mean, timehalf,xy_diff_max, vxy_std, vxy_mean, vxyfirst, vxylast, vxy_diff_median, vxy_diff_mean, vxy_diff_max,vxy_diff_std, angle_std, angle_kurt, angle_diff_mean, angle_diff_std, Dis_pt2dst_diff_max,Dis_pt2dst_diff_std, angle_upTriangle_num, angle_downTriangle_num
119.0,304.0,3.7058823529411766,2165.0,2607.0,32.3189697265625,77.0,-98.0,-0.37196640934355124,19.303030014038086,18.510961532592773,46.0,24.780336420075233,-1.431506849316469,78.71186065673828,3.0,197.66329956054688,78.05042016806723,3.6050634384155273,101.39033508300781,1.3978955745697021,-0.6843510270118713,-2.142718553543091,-4.95229959487915,-0.02153325080871582,-0.024013515561819077,3.9866538047790527,1.2143077850341797,1.1390076875686646,75.52005463326907,0.07006081938743591,0.5930277109146118,25.963590245161186,20.100632429604563,0.0,0.0
75.0,248.0,8.866666666666667,2542.0,2568.0,3.9059667587280273,21.0,-7.0,-0.023862496766877028,13.0,0.0,1.0,9.224930610656738,1.0652173913010397,105.40540313720703,21.0,303.3382873535156,104.0,3.8488497734069824,21.0,1.0743430852890015,-1.433199405670166,-1.8123786449432373,-5.652927875518799,0.0,-0.05261024460196495,3.526885747909546,1.046041488647461,0.2985282242298126,332.16933851242425,-0.01848849095404148,0.34668809175491333,0.5220458303274427,2.3280153268687993,0.0,0.0
101.0,276.0,13.168316831683168,2516.0,2724.0,33.35850524902344,98.0,-28.0,1.02559019828349,14.44444465637207,14.980188369750977,61.0,26.26612109949093,-3.7536231884135685,71.25,0.0,286.52508544921875,70.54455445544555,4.888545513153076,101.39033508300781,1.805330514907837,-0.14329229295253754,3.0910425186157227,-0.3829922676086426,0.008784770965576172,-0.035091280937194824,5.221634387969971,2.555816411972046,1.3175239562988281,96.569885153538,0.08888381719589233,1.0895317792892456,41.482092709344215,10.689452903093388,0.0,0.0
60.0,227.0,15.05,2451.0,2568.0,221.087158203125,1435.0,-70.0,5.497938787627747,26.0,25.474693298339844,53.0,63.01747339566548,0.46590909090833454,58.62711715698242,-6969.0,1054.1624755859375,57.65,,1436.4713134765625,1.4398822784423828,-0.9202883243560791,-0.4471554756164551,-0.3429446220397949,-0.09103274345397949,-0.04040219262242317,3.2219958305358887,1.1811161041259766,2.4662201404571533,61.95660765002919,0.902683436870575,5.683778762817383,23.94711522106718,50.22653266064842,0.0,0.0
159.0,234.0,9.50943396226415,2412.0,2711.0,6.55875825881958,35.0,-7.0,0.2264363860038961,13.0,8.306623458862305,9.0,11.401605618075005,1.9999999999960318,156.7784881591797,12.0,1160.6251220703125,155.79245283018867,3.358166217803955,37.336307525634766,1.1096311807632446,-1.1878001689910889,-1.3545455932617188,-5.468587398529053,-0.05930042266845703,-0.026204103603959084,4.585931777954102,1.0681322813034058,1.0437586307525635,28.372640724653124,1.0217939383494468e-08,1.5224051475524902,13.284761169083595,5.578749386091671,0.0,0.0
91.0,269.0,13.0,2477.0,2555.0,7.216588020324707,42.0,7.0,1.219262701542783,15.600000381469727,5.199999809265137,0.0,13.265661281543773,1.011904761903041,44.83333206176758,3.0,77.22740936279297,44.34065934065934,3.6442604064941406,49.39635467529297,0.9424562454223633,-0.9260259866714478,-1.4469189643859863,-4.395991325378418,0.0,-0.033135637640953064,2.238046646118164,0.7564308643341064,0.6593068242073059,102.17574212605172,0.0,0.8639171719551086,22.03218493857912,4.068788929382333,0.0,0.0
68.0,206.0,15.647058823529411,2620.0,2672.0,8.935127258300781,35.0,0.0,0.6941012884773642,17.33333396911621,6.12825870513916,0.0,16.141685569987576,0.9740259740241669,42.223880767822266,18.0,92.2033462524414,41.60294117647059,3.9052212238311768,35.0,0.8427883386611938,-0.6935507655143738,-1.8123786449432373,-1.7491998672485352,0.0,0.0009572614217177033,3.4223060607910156,0.9404259324073792,0.9603503346443176,69.30658967385598,-7.224805642636056e-09,1.2348254919052124,26.20710639174081,5.959084426789208,0.0,0.0
198.0,248.0,7.671717171717172,2373.0,2594.0,5.858097076416016,28.0,0.0,0.37910620195855543,13.764705657958984,7.008645534515381,0.0,8.38265807219226,1.127450980390578,48.304569244384766,0.0,113.96672821044922,48.06060606060606,4.215351104736328,29.529645919799805,1.7019392251968384,-1.390049934387207,-3.891820192337036,-4.204692840576172,0.0,-0.0015964119229465723,4.234106540679932,2.0349009037017822,1.083923578262329,22.177660308477513,-0.02010035514831543,0.7534220218658447,9.59110744228019,4.154665349415754,0.0,0.0
121.0,185.0,7.75206611570248,2451.0,2646.0,61.27954864501953,644.0,-35.0,9.317290001832657,15.736842155456543,15.899615287780762,64.0,21.778453487995243,-2.3535353535387498,90.0,12.0,262.0092468261719,89.25619834710744,4.346776008605957,644.0,1.214830994606018,-0.8318517208099365,-0.582221269607544,-1.2431933879852295,0.0,-0.00555437570437789,5.326621055603027,1.2676297426223755,0.9826560616493225,99.19512354222778,-0.04177899286150932,1.3202403783798218,28.148922716095058,8.684572803224064,0.0,0.0
91.0,437.0,6.384615384615385,2386.0,2438.0,4.575686931610107,14.0,0.0,0.08017326902617218,13.0,12.866662979125977,0.0,6.894222091842484,0.9302325581364445,51.56666564941406,12.0,242.67340087890625,51.0,5.104185104370117,19.10497283935547,1.2863736152648926,-1.6093602180480957,-4.158883094787598,-1.1394343376159668,-0.041548967361450195,0.033926356583833694,6.746732711791992,1.8402661085128784,1.0788899660110474,15.584671151742247,-0.04020071029663086,1.515470027923584,12.341632250752127,3.5207646958904246,0.0,0.0
17.0,465.0,26.352941176470587,2009.0,2347.0,0.0,28.0,28.0,0.0,21.125,6.293598175048828,0.0,33.3719794329475,0.9999999999955358,34.875,33.0,1.7984368801116943,32.8235294117647,3.2045376300811768,38.20994567871094,0.10470804572105408,0.012417644262313843,-0.019948959350585938,-0.1492307186126709,0.0,-0.008618784137070179,0.16251897811889648,0.11013483256101608,0.0,0.0,0.0,0.0,-11.261554780813412,7.789377540854954,0.0,0.0
117.0,360.0,5.863247863247863,2191.0,2737.0,40.56339645385742,98.0,-280.0,-3.738123435331858,19.204545974731445,21.572227478027344,39.0,24.08873009477925,-1.7656250000019706,71.12068939208984,6.0,238.4972381591797,70.51282051282051,3.867837429046631,281.2045593261719,1.7637099027633667,-0.8035266995429993,0.47803592681884766,-3.3141860961914062,-0.02255535125732422,-0.032975878566503525,5.351265907287598,1.6960715055465698,1.6923667192459106,17.5928466337441,0.06792312115430832,1.7002685070037842,17.849952131610735,12.161978051577814,0.0,0.0
37.0,297.0,39.54054054054054,2334.0,2646.0,30.682199478149414,126.0,0.0,0.9739903692145983,23.5625,26.29037094116211,0.0,42.72992422774031,1.0096153846139977,52.66666793823242,24.0,24.702674865722656,51.24324324324324,3.9505083560943604,131.89768981933594,0.7652572393417358,-0.37936192750930786,-2.504909038543701,-1.3121862411499023,-0.018013715744018555,0.03407779335975647,1.5944700241088867,0.5433821082115173,0.7613442540168762,195.48147625412116,-0.08408793061971664,0.7814692854881287,2.403091116366568,31.399890460703944,0.0,0.0
300.0,437.0,3.01,2282.0,2373.0,3.513890027999878,14.0,0.0,0.35610835078768066,13.0,11.91469669342041,0.0,3.3909815629323323,0.8970588235275272,37.214046478271484,12.0,198.10699462890625,37.09,5.326950550079346,14.764822959899902,1.159600853919983,-2.326974630355835,-8.14815616607666,-1.1394343376159668,0.0,0.023519271984696388,4.714169025421143,1.9331101179122925,1.0719972848892212,7.359036077183761,-0.007321977987885475,1.8737359046936035,12.191430909428163,2.7505225200734595,0.0,0.0
27.0,304.0,20.22222222222222,2490.0,2516.0,14.785648345947266,49.0,0.0,0.14692686914712724,19.5,19.5,0.0,20.633130815294052,2.119999999987886,42.57692337036133,3.0,89.64166259765625,41.0,2.8345694541931152,49.39635467529297,1.6765635013580322,-0.48610544204711914,-0.2363886833190918,-1.3862943649291992,-0.21622323989868164,-0.04599626362323761,4.801969528198242,2.011367082595825,1.2165049314498901,57.75672308571154,0.11774131655693054,1.1758391857147217,8.314930387506593,7.5036112230725545,0.0,0.0
52.0,325.0,9.423076923076923,2334.0,2412.0,4.589324474334717,21.0,0.0,1.1036837995099449,14.857142448425293,13.64715576171875,0.0,10.58898586493272,0.9444444444406966,132.23529052734375,15.0,496.9041442871094,129.69230769230768,3.585204601287842,29.529645919799805,0.9256053566932678,-1.633379578590393,-2.2110180854797363,-3.032546043395996,0.02216780185699463,-0.016430558636784554,3.0852761268615723,1.1313221454620361,0.6177385449409485,79.26562484841439,0.0,0.9225488305091858,12.89076233010951,5.351570415827198,0.0,0.0
108.0,199.0,14.324074074074074,631.0,2386.0,14.363947868347168,49.0,-28.0,-0.3282326708449571,77.43478393554688,101.99942779541016,15.0,32.434067523037946,0.2848837209299959,56.74766540527344,0.0,137.8396759033203,56.22222222222222,4.353951454162598,416.2355041503906,1.4515564441680908,-0.21993418037891388,0.36101341247558594,-1.2495522499084473,-0.00601351261138916,-0.015193997882306576,4.7811384201049805,1.5600193738937378,0.6939848065376282,173.14807521029383,0.030339904129505157,0.7058544158935547,25.673942681308517,42.93092011698287,0.0,0.0
100.0,276.0,14.7,2503.0,2581.0,11.657020568847656,42.0,-14.0,0.24057196194691208,13.0,8.598691940307617,6.0,16.452025918960572,0.8749999999988839,104.18181610107422,0.0,412.1402893066406,103.14,3.2442073822021484,42.0,1.2152272462844849,-0.7478812336921692,-0.7375988960266113,-3.676300525665283,0.0,-0.029986748471856117,3.897634267807007,1.238715410232544,1.1180647611618042,53.55035524328343,0.032301340252161026,1.0463659763336182,13.597873241801608,4.858208892389306,0.0,0.0
50.0,185.0,93.1,2308.0,2555.0,147.4788055419922,980.0,7.0,4.528773670549992,26.0,31.088781356811523,0.0,95.1088794517517,1.4358974358966845,128.69387817382812,0.0,204.6483612060547,126.12,5.104462623596191,980.0,2.1419601440429688,0.11473112553358078,-1.5314762592315674,3.646397352218628,-0.1603710651397705,0.1078723892569542,9.5457763671875,3.105525493621826,1.525392770767212,95.81002770232112,0.002252867678180337,2.242611885070801,251.17661999173515,62.0473350961041,0.0,0.0
36.0,297.0,42.0,2412.0,2698.0,23.928226470947266,77.0,7.0,-0.14199272106024036,55.25,67.9086685180664,0.0,59.94475057390001,1.0769230769215976,1043.3143310546875,24.0,1531.636474609375,1014.3333333333334,5.938637733459473,145.71546936035156,1.9035987854003906,-1.4458459615707397,-3.3893938064575195,-0.8232002258300781,-0.15699541568756104,0.0754762813448906,5.36328125,2.7893612384796143,2.086143970489502,25.513575291848703,0.0193797517567873,2.5787389278411865,132.71448899283018,52.60037134753852,4.0,4.0
65.0,248.0,8.184615384615384,2555.0,2646.0,23.179243087768555,63.0,-42.0,0.13204855002307528,13.0,0.0,26.0,20.39103590158316,-2.688888888897425,105.09375,27.0,164.3081817626953,103.47692307692307,3.9608449935913086,63.0,1.2987736463546753,-1.3963042497634888,-1.0753555297851562,-4.058285713195801,0.0,-0.047348059713840485,2.020352840423584,0.9864599108695984,0.8475051522254944,143.87604265173354,0.02599409595131874,0.8449217677116394,7.426980146263759,4.779190641418391,0.0,0.0
104.0,178.0,9.625,2542.0,2607.0,9.005303382873535,56.0,0.0,2.806050811915258,13.0,13.0,0.0,10.57215783229241,1.5999999999958443,36.32038879394531,3.0,73.88422393798828,35.97115384615385,3.416574478149414,56.0,1.3928627967834473,-0.6598067879676819,-1.1895840167999268,-6.248043060302734,0.0,-0.04959273710846901,5.0851240158081055,1.2362927198410034,1.073675274848938,30.85080430452054,0.03143523260951042,1.4789644479751587,12.991450720713601,4.756822467827611,0.0,0.0
26.0,318.0,17.76923076923077,2529.0,2529.0,9.67520523071289,42.0,7.0,0.5718192103481009,,,0.0,17.76923076923077,1.357142857135933,51.720001220703125,33.0,15.698458671569824,49.73076923076923,3.6055707931518555,42.0,0.6191707849502563,-1.0996465682983398,-0.8183102607727051,-2.7163491249084473,-0.2915916442871094,-0.07908495515584946,0.9484221935272217,0.5865088701248169,0.5364941358566284,271.6478324168249,0.02619202993810177,0.5359551906585693,1.5972666683915122,1.0350374839856453,0.0,0.0
89.0,346.0,9.831460674157304,2581.0,2828.0,6.128098011016846,35.0,0.0,1.6155908375258101,13.722222328186035,2.9777984619140625,0.0,11.369526209456197,1.4509803921527984,62.7613639831543,3.0,129.15467834472656,62.056179775280896,4.0644307136535645,35.0,1.0725129842758179,-1.235024333000183,-0.12783336639404297,-1.8123786449432373,0.0,-0.01936258375644684,3.465423345565796,1.1412909030914307,1.2957051992416382,16.244257558473315,0.011627592146396637,1.998206377029419,20.79071450279389,5.430280279808598,0.0,0.0
68.0,297.0,7.0,2633.0,2711.0,5.200844764709473,21.0,-7.0,0.19446584583783813,13.0,0.0,1.0,7.812782904681037,1.5185185185104841,93.85074615478516,3.0,282.0003967285156,92.47058823529412,3.5614168643951416,21.0,1.2832838296890259,-1.8207499980926514,-1.7491998672485352,-5.559238433837891,-0.06953024864196777,-0.05772784352302551,3.1510252952575684,1.6196638345718384,1.110224723815918,16.90436496855312,7.335956286880219e-09,1.7823984622955322,13.289560857562265,3.6403971343922765,0.0,0.0
150.0,283.0,7.933333333333334,2490.0,2607.0,6.78627347946167,28.0,-7.0,-0.1961394315223987,13.0,11.258330345153809,14.0,9.885017916361491,2.2075471698053706,43.489933013916016,6.0,150.47747802734375,43.2,3.3682761192321777,28.0,0.98384690284729,-0.6706358194351196,-1.1394343376159668,-4.5811333656311035,0.0,-0.02325472980737686,3.204371213912964,0.804131269454956,0.8698447942733765,40.47192712238546,0.0029921308159828186,1.2028067111968994,14.536310432270056,5.296060646789096,0.0,0.0
129.0,66.0,4.178294573643411,2672.0,3205.0,41.93925476074219,105.0,-119.0,-0.5341729974504321,23.0,27.414514541625977,57.0,33.45983671587567,-1.5620437956220667,84.2109375,0.0,161.87936401367188,83.55813953488372,4.763233184814453,119.0,1.5962748527526855,-0.5606061816215515,-2.6912431716918945,-2.079441547393799,0.06317877769470215,0.004817305598407984,6.554321765899658,1.8555152416229248,2.156104564666748,35.119923621152616,0.18101215362548828,1.2935256958007812,64.85479266745278,16.9571101774136,0.0,0.0
65.0,262.0,22.723076923076924,2438.0,2516.0,15.189742088317871,77.0,0.0,1.1483143432010676,13.0,9.098104476928711,0.0,23.58251300224891,2.0142857142816037,87.09375,24.0,127.44700622558594,85.75384615384615,3.8132567405700684,77.0,0.970678985118866,-1.0879576206207275,-2.495269298553467,-1.1394343376159668,-0.05608963966369629,0.02152119390666485,2.265921115875244,0.7513651847839355,0.6522951126098633,253.12935354703043,0.0042396713979542255,0.762077271938324,2.529415569260891,6.958360229151468,0.0,0.0
49.0,241.0,18.571428571428573,2425.0,2568.0,17.61386489868164,63.0,-7.0,1.0684977813487093,13.0,9.380831718444824,3.0,20.723214071624135,0.8571428571411079,140.875,18.0,332.6292724609375,138.0,3.32083797454834,63.0,1.281304955482483,-1.2674545049667358,-2.125251293182373,-2.8982110023498535,-0.3147237300872803,-0.016445951536297798,4.585350036621094,1.3297628164291382,0.9300819039344788,92.12279539579816,0.03411348536610603,1.0166749954223633,13.44902540796511,6.748729946923834,0.0,0.0
78.0,192.0,7.987179487179487,2464.0,2477.0,2.998621940612793,21.0,0.0,1.8342349194999814,13.0,13.0,0.0,8.20125868381598,1.1190476190438128,113.80519104003906,0.0,397.0612487792969,112.34615384615384,3.3809738159179688,24.698177337646484,1.6955596208572388,-1.4027283191680908,-1.7491998672485352,-6.085069179534912,0.0,-0.057050906121730804,4.543294906616211,2.1869819164276123,0.29530149698257446,269.83016635623704,0.0,0.4655216634273529,10.456257740946512,2.0181263174093966,0.0,0.0
80.0,437.0,6.0375,2386.0,2438.0,4.641549587249756,14.0,0.0,0.14547159482473,13.0,12.25651741027832,0.0,6.520117342472076,1.2258064516072544,55.21519088745117,15.0,258.7859191894531,54.525,5.130129814147949,19.10497283935547,1.3275612592697144,-1.7095487117767334,-4.158883094787598,-1.252763032913208,-0.018935084342956543,0.037257928401231766,6.746732711791992,1.9366832971572876,1.1045249700546265,13.68994641778267,-0.03659527376294136,1.596792459487915,12.993735921227199,3.457407408498733,0.0,0.0
67.0,262.0,14.626865671641792,2451.0,2490.0,9.787503242492676,42.0,7.0,1.3799653843389765,15.600000381469727,16.443843841552734,0.0,14.988359735972846,1.5454545454505313,37.818180084228516,3.0,62.774227142333984,37.25373134328358,3.4121954441070557,42.0,1.2091052532196045,-0.5080274343490601,-0.5108256340026855,-4.096425533294678,-0.008759260177612305,-0.05516308546066284,2.5649492740631104,1.2442049980163574,0.655471920967102,123.23780166179876,-0.0006924828048795462,0.9244562387466431,25.91569532434005,7.433730905605272,0.0,0.0
143.0,311.0,7.979020979020979,2477.0,2594.0,3.419933319091797,28.0,0.0,2.506298664700465,13.0,0.0,0.0,8.511906237035365,1.202702702700381,34.07746505737305,3.0,57.4533576965332,33.83916083916084,3.489346742630005,28.0,0.8813209533691406,-0.8437951803207397,-0.4855077266693115,-3.522677421569824,0.0,-0.021540215238928795,1.8325815200805664,0.6162049174308777,0.8608341217041016,31.753696052813577,8.454559718984456e-09,1.2497056722640991,13.303040010619043,3.3837527868999397,0.0,0.0
37.0,479.0,40.86486486486486,2113.0,2347.0,0.0,42.0,42.0,0.0,13.0,0.0,0.0,41.82124699773015,0.9999999999986773,61.75,60.0,1.4790199995040894,60.08108108108108,3.9665205478668213,43.96589660644531,0.033458225429058075,-0.35532689094543457,-0.39768290519714355,-0.3529787063598633,0.0,0.0012772628106176853,0.09271359443664551,0.047622863203287125,2.384185791015625e-07,200115654160.9952,0.0,0.0,-10.981217852668578,5.012901719466393,0.0,0.0
76.0,290.0,6.2631578947368425,2542.0,2555.0,11.778504371643066,28.0,-14.0,-0.020940207895091736,13.0,0.0,27.0,11.776315789473685,-5.000000000042017,101.68000030517578,21.0,296.84686279296875,100.34210526315789,3.063840866088867,28.0,1.1494008302688599,-1.159997820854187,-2.125251293182373,-5.416656017303467,0.0,-0.044478438794612885,3.461261510848999,1.0889376401901245,0.8819901943206787,73.17053338320922,-1.0596381549987655e-08,1.1445187330245972,12.893836893102161,2.0242171053870646,0.0,0.0
69.0,374.0,21.608695652173914,2529.0,2568.0,22.67955780029297,91.0,7.0,1.8244582269767864,13.0,0.0,0.0,21.887359757354293,3.5319148936062863,61.32352828979492,18.0,179.0795440673828,60.43478260869565,3.7690463066101074,91.0,1.192255973815918,-0.6885266900062561,0.3272130489349365,-1.8123786449432373,0.0,-0.031934212893247604,2.9058074951171875,1.0475047826766968,0.9763145446777344,95.59772364393874,0.02510087564587593,0.8606723546981812,14.11931019774488,15.749953809158324,0.0,0.0
93.0,1158.0,-0.9032258064516129,2633.0,2698.0,10.73662281036377,21.0,-35.0,-0.9552232876818851,16.25,17.197383880615234,40.0,9.879874014085338,-0.5714285714314868,101.38043212890625,0.0,477.95526123046875,100.29032258064517,3.8524913787841797,43.600460052490234,1.6587233543395996,-0.44480618834495544,-3.0680527687072754,-2.6390573978424072,-0.18232154846191406,0.00471423240378499,4.562534809112549,1.9243221282958984,0.20584610104560852,528.7061499078251,0.013665406964719296,0.2441500425338745,20.64303198069547,4.876095322723506,0.0,0.0
134.0,325.0,4.649253731343284,2516.0,2724.0,27.983177185058594,77.0,-70.0,-0.01832732028178386,16.95652198791504,17.837961196899414,68.0,24.486257780843705,-1.7007874015767164,108.87969970703125,12.0,265.37896728515625,108.06716417910448,4.267472743988037,77.0,1.0950732231140137,-1.1248022317886353,-0.597836971282959,-3.947676181793213,-0.05897653102874756,-0.025377534329891205,3.1830663681030273,0.8339241743087769,1.2174170017242432,76.86131290675122,0.00920114479959011,1.7478761672973633,32.67379392191742,11.863376405465628,0.0,0.0
32.0,304.0,13.78125,2594.0,2607.0,11.858601570129395,63.0,7.0,2.9750011079018814,13.0,0.0,0.0,14.023900717496872,1.8636363636242623,202.06451416015625,24.0,388.6611328125,195.75,3.419049024581909,63.0,1.297406792640686,-1.862298846244812,-1.8666605949401855,-4.816777229309082,0.008797883987426758,-0.09833724051713943,2.736743927001953,1.3669425249099731,0.7514607906341553,96.73256275735979,0.10892220586538315,0.8149193525314331,13.566662967933098,2.587377912656575,0.0,0.0
35.0,241.0,44.4,2438.0,2698.0,19.888704299926758,77.0,7.0,-0.13460461294568657,51.45833206176758,64.59928894042969,0.0,64.45844007219587,1.1553398058236404,918.9705810546875,42.0,1522.5904541015625,892.7142857142857,6.2513227462768555,151.09268188476562,1.7766002416610718,-1.1743156909942627,-3.4147942066192627,-1.324052333831787,0.033186912536621094,0.06335579603910446,4.464262008666992,2.9636003971099854,2.030683755874634,27.10709891378669,-0.4546836316585541,2.0622942447662354,136.61195770411268,54.15642246816091,6.0,4.0
55.0,150.0,17.563636363636363,2295.0,2425.0,15.34017562866211,70.0,-7.0,1.4930370608179018,16.25,5.629165172576904,2.0,18.848968280445444,2.631578947358528,132.61111450195312,21.0,247.64852905273438,130.2,3.9626922607421875,70.0,1.2113934755325317,-1.415954828262329,-3.698988437652588,-1.7491998672485352,-0.21593832969665527,0.03678848221898079,4.320483684539795,1.511000633239746,0.5932681560516357,194.00899906665464,0.046412400901317596,0.6302868127822876,0.6447270957196451,8.718431107792256,0.0,0.0
90.0,283.0,9.488888888888889,2438.0,2607.0,6.501026630401611,28.0,-14.0,-0.0410439606193602,13.0,0.0,3.0,11.16080813937717,1.1034482758593511,111.10111999511719,0.0,203.76512145996094,109.86666666666666,4.9894866943359375,30.870698928833008,1.0968639850616455,-1.739945650100708,-2.7163491249084473,-3.0680527687072754,-0.01775336265563965,-0.003996637649834156,3.9512436389923096,1.1089979410171509,0.46317631006240845,165.59187904713588,0.010305061005055904,0.6463208198547363,1.323080434212443,4.850129002416014,0.0,0.0
